GO.ID,Term,Annotated,Significant,Expected,classic
GO:0071044,histone mRNA catabolic process,3,0,0.66,1.00000
GO:0071046,nuclear polyadenylation-dependent ncRNA ...,11,0,2.43,1.00000
GO:0071047,polyadenylation-dependent mRNA catabolic...,4,0,0.88,1.00000
GO:0071051,polyadenylation-dependent snoRNA 3'-end ...,8,0,1.76,1.00000
GO:0071072,negative regulation of phospholipid bios...,1,0,0.22,1.00000
GO:0071076,RNA 3' uridylation,2,0,0.44,1.00000
GO:0071106,"adenosine 3',5'-bisphosphate transmembra...",2,0,0.44,1.00000
GO:0071163,DNA replication preinitiation complex as...,1,0,0.22,1.00000
GO:0071173,spindle assembly checkpoint,4,0,0.88,1.00000
GO:0071174,mitotic spindle checkpoint,4,0,0.88,1.00000
GO:0071217,cellular response to external biotic sti...,3,0,0.66,1.00000
GO:0071222,cellular response to lipopolysaccharide,4,0,0.88,1.00000
GO:0071242,cellular response to ammonium ion,1,0,0.22,1.00000
GO:0071258,cellular response to gravity,3,0,0.66,1.00000
GO:0071266,'de novo' L-methionine biosynthetic proc...,2,0,0.44,1.00000
GO:0071275,cellular response to aluminum ion,1,0,0.22,1.00000
GO:0071280,cellular response to copper ion,2,0,0.44,1.00000
GO:0071281,cellular response to iron ion,1,0,0.22,1.00000
GO:0071286,cellular response to magnesium ion,1,0,0.22,1.00000
GO:0071287,cellular response to manganese ion,1,0,0.22,1.00000
GO:0071291,cellular response to selenium ion,1,0,0.22,1.00000
GO:0071294,cellular response to zinc ion,2,0,0.44,1.00000
GO:0071311,cellular response to acetate,1,0,0.22,1.00000
GO:0071312,cellular response to alkaloid,1,0,0.22,1.00000
GO:0071313,cellular response to caffeine,1,0,0.22,1.00000
GO:0071324,cellular response to disaccharide stimul...,10,0,2.21,1.00000
GO:0071325,cellular response to mannitol stimulus,1,0,0.22,1.00000
GO:0071327,cellular response to trehalose stimulus,1,0,0.22,1.00000
GO:0071329,cellular response to sucrose stimulus,9,0,1.99,1.00000
GO:0071345,cellular response to cytokine stimulus,1,0,0.22,1.00000
GO:0071359,cellular response to dsRNA,1,0,0.22,1.00000
GO:0071360,cellular response to exogenous dsRNA,1,0,0.22,1.00000
GO:0071398,cellular response to fatty acid,3,0,0.66,1.00000
GO:0071415,cellular response to purine-containing c...,1,0,0.22,1.00000
GO:0071431,tRNA-containing ribonucleoprotein comple...,3,0,0.66,1.00000
GO:0071433,cell wall repair,1,0,0.22,1.00000
GO:0071450,cellular response to oxygen radical,13,0,2.87,1.00000
GO:0071451,cellular response to superoxide,13,0,2.87,1.00000
GO:0071452,cellular response to singlet oxygen,7,0,1.54,1.00000
GO:0071454,cellular response to anoxia,2,0,0.44,1.00000
GO:0071457,cellular response to ozone,3,0,0.66,1.00000
GO:0071468,cellular response to acidic pH,1,0,0.22,1.00000
GO:0071480,cellular response to gamma radiation,2,0,0.44,1.00000
GO:0071485,cellular response to absence of light,2,0,0.44,1.00000
GO:0071490,cellular response to far red light,3,0,0.66,1.00000
GO:0071492,cellular response to UV-A,3,0,0.66,1.00000
GO:0071493,cellular response to UV-B,6,0,1.32,1.00000
GO:0071501,cellular response to sterol depletion,1,0,0.22,1.00000
GO:0071528,tRNA re-export from nucleus,1,0,0.22,1.00000
GO:0071548,response to dexamethasone,2,0,0.44,1.00000
GO:0071577,zinc ion transmembrane transport,11,0,2.43,1.00000
GO:0071578,zinc ion import across plasma membrane,1,0,0.22,1.00000
GO:0071588,hydrogen peroxide mediated signaling pat...,3,0,0.66,1.00000
GO:0071596,ubiquitin-dependent protein catabolic pr...,2,0,0.44,1.00000
GO:0071616,acyl-CoA biosynthetic process,21,0,4.63,1.00000
GO:0071709,membrane assembly,1,0,0.22,1.00000
GO:0071715,icosanoid transport,3,0,0.66,1.00000
GO:0071732,cellular response to nitric oxide,1,0,0.22,1.00000
GO:0071783,endoplasmic reticulum cisternal network ...,2,0,0.44,1.00000
GO:0071784,endoplasmic reticulum cisternal network ...,2,0,0.44,1.00000
GO:0071816,tail-anchored membrane protein insertion...,1,0,0.22,1.00000
GO:0071894,histone H2B conserved C-terminal lysine ...,2,0,0.44,1.00000
GO:0071902,positive regulation of protein serine/th...,2,0,0.44,1.00000
GO:0071918,urea transmembrane transport,1,0,0.22,1.00000
GO:0071921,cohesin loading,3,0,0.66,1.00000
GO:0071922,regulation of cohesin loading,2,0,0.44,1.00000
GO:0071971,extracellular exosome assembly,1,0,0.22,1.00000
GO:0072318,clathrin coat disassembly,7,0,1.54,1.00000
GO:0072319,vesicle uncoating,7,0,1.54,1.00000
GO:0072337,modified amino acid transport,6,0,1.32,1.00000
GO:0072351,tricarboxylic acid biosynthetic process,3,0,0.66,1.00000
GO:0072387,flavin adenine dinucleotide metabolic pr...,6,0,1.32,1.00000
GO:0072388,flavin adenine dinucleotide biosynthetic...,3,0,0.66,1.00000
GO:0072526,pyridine-containing compound catabolic p...,3,0,0.66,1.00000
GO:0072684,"mitochondrial tRNA 3'-trailer cleavage, ...",2,0,0.44,1.00000
GO:0072698,protein localization to microtubule cyto...,2,0,0.44,1.00000
GO:0072702,response to methyl methanesulfonate,1,0,0.22,1.00000
GO:0072709,cellular response to sorbitol,1,0,0.22,1.00000
GO:0072718,response to cisplatin,1,0,0.22,1.00000
GO:0072720,response to dithiothreitol,1,0,0.22,1.00000
GO:0072722,response to amitrole,1,0,0.22,1.00000
GO:0072755,cellular response to benomyl,1,0,0.22,1.00000
GO:0072765,centromere localization,2,0,0.44,1.00000
GO:0080006,internode patterning,1,0,0.22,1.00000
GO:0080009,mRNA methylation,6,0,1.32,1.00000
GO:0080020,regulation of coenzyme A biosynthetic pr...,1,0,0.22,1.00000
GO:0080033,response to nitrite,2,0,0.44,1.00000
GO:0080034,host response to induction by symbiont o...,1,0,0.22,1.00000
GO:0080051,cutin transport,2,0,0.44,1.00000
GO:0080052,response to histidine,1,0,0.22,1.00000
GO:0080053,response to phenylalanine,1,0,0.22,1.00000
GO:0080056,petal vascular tissue pattern formation,1,0,0.22,1.00000
GO:0080057,sepal vascular tissue pattern formation,1,0,0.22,1.00000
GO:0080064,"4,4-dimethyl-9beta,19-cyclopropylsterol ...",2,0,0.44,1.00000
GO:0080065,4-alpha-methyl-delta7-sterol oxidation,2,0,0.44,1.00000
GO:0080091,regulation of raffinose metabolic proces...,1,0,0.22,1.00000
GO:0080093,regulation of photorespiration,4,0,0.88,1.00000
GO:0080094,response to trehalose-6-phosphate,1,0,0.22,1.00000
GO:0080110,sporopollenin biosynthetic process,2,0,0.44,1.00000
GO:0080111,DNA demethylation,18,0,3.97,1.00000
GO:0080114,positive regulation of glycine hydroxyme...,1,0,0.22,1.00000
GO:0080117,secondary growth,3,0,0.66,1.00000
GO:0080119,ER body organization,4,0,0.88,1.00000
GO:0080127,fruit septum development,1,0,0.22,1.00000
GO:0080140,regulation of jasmonic acid metabolic pr...,3,0,0.66,1.00000
GO:0080141,regulation of jasmonic acid biosynthetic...,3,0,0.66,1.00000
GO:0080143,regulation of amino acid export,2,0,0.44,1.00000
GO:0080145,cysteine homeostasis,1,0,0.22,1.00000
GO:0080149,sucrose induced translational repression,1,0,0.22,1.00000
GO:0080152,regulation of reductive pentose-phosphat...,3,0,0.66,1.00000
GO:0080153,negative regulation of reductive pentose...,3,0,0.66,1.00000
GO:0080156,mitochondrial mRNA modification,12,0,2.65,1.00000
GO:0080164,regulation of nitric oxide metabolic pro...,2,0,0.44,1.00000
GO:0080165,callose deposition in phloem sieve plate,1,0,0.22,1.00000
GO:0080175,phragmoplast microtubule organization,3,0,0.66,1.00000
GO:0080178,5-carbamoylmethyl uridine residue modifi...,2,0,0.44,1.00000
GO:0080179,1-methylguanosine metabolic process,1,0,0.22,1.00000
GO:0080180,2-methylguanosine metabolic process,1,0,0.22,1.00000
GO:0080187,floral organ senescence,2,0,0.44,1.00000
GO:0090030,regulation of steroid hormone biosynthet...,2,0,0.44,1.00000
GO:0090032,negative regulation of steroid hormone b...,1,0,0.22,1.00000
GO:0090042,tubulin deacetylation,1,0,0.22,1.00000
GO:0090057,root radial pattern formation,4,0,0.88,1.00000
GO:0090058,metaxylem development,1,0,0.22,1.00000
GO:0090059,protoxylem development,1,0,0.22,1.00000
GO:0090063,positive regulation of microtubule nucle...,2,0,0.44,1.00000
GO:0090065,regulation of production of siRNA involv...,1,0,0.22,1.00000
GO:0090071,negative regulation of ribosome biogenes...,2,0,0.44,1.00000
GO:0090116,C-5 methylation of cytosine,2,0,0.44,1.00000
GO:0090143,nucleoid organization,4,0,0.88,1.00000
GO:0090160,Golgi to lysosome transport,1,0,0.22,1.00000
GO:0090213,regulation of radial pattern formation,2,0,0.44,1.00000
GO:0090224,regulation of spindle organization,1,0,0.22,1.00000
GO:0090228,positive regulation of red or far-red li...,1,0,0.22,1.00000
GO:0090231,regulation of spindle checkpoint,1,0,0.22,1.00000
GO:0090239,regulation of histone H4 acetylation,1,0,0.22,1.00000
GO:0090266,regulation of mitotic cell cycle spindle...,1,0,0.22,1.00000
GO:0090279,regulation of calcium ion import,1,0,0.22,1.00000
GO:0090307,mitotic spindle assembly,3,0,0.66,1.00000
GO:0090311,regulation of protein deacetylation,1,0,0.22,1.00000
GO:0090322,regulation of superoxide metabolic proce...,4,0,0.88,1.00000
GO:0090355,positive regulation of auxin metabolic p...,5,0,1.1,1.00000
GO:0090356,negative regulation of auxin metabolic p...,4,0,0.88,1.00000
GO:0090358,positive regulation of tryptophan metabo...,3,0,0.66,1.00000
GO:0090368,regulation of ornithine metabolic proces...,1,0,0.22,1.00000
GO:0090391,granum assembly,5,0,1.1,1.00000
GO:0090408,phloem nitrate loading,1,0,0.22,1.00000
GO:0090410,malonate catabolic process,1,0,0.22,1.00000
GO:0090414,molybdate ion export from vacuole,1,0,0.22,1.00000
GO:0090470,shoot organ boundary specification,1,0,0.22,1.00000
GO:0090503,"RNA phosphodiester bond hydrolysis, exon...",9,0,1.99,1.00000
GO:0090506,axillary shoot meristem initiation,4,0,0.88,1.00000
GO:0090520,sphingolipid mediated signaling pathway,1,0,0.22,1.00000
GO:0090547,response to low humidity,1,0,0.22,1.00000
GO:0090549,response to carbon starvation,5,0,1.1,1.00000
GO:0090551,response to manganese starvation,1,0,0.22,1.00000
GO:0090559,regulation of membrane permeability,1,0,0.22,1.00000
GO:0090603,sieve element differentiation,2,0,0.44,1.00000
GO:0090610,bundle sheath cell fate specification,2,0,0.44,1.00000
GO:0090615,mitochondrial mRNA processing,5,0,1.1,1.00000
GO:0090616,mitochondrial mRNA 3'-end processing,1,0,0.22,1.00000
GO:0090617,mitochondrial mRNA 5'-end processing,1,0,0.22,1.00000
GO:0090628,plant epidermal cell fate specification,2,0,0.44,1.00000
GO:0090646,mitochondrial tRNA processing,1,0,0.22,1.00000
GO:0090656,t-circle formation,1,0,0.22,1.00000
GO:0090657,telomeric loop disassembly,1,0,0.22,1.00000
GO:0090706,specification of plant organ position,1,0,0.22,1.00000
GO:0090737,telomere maintenance via telomere trimmi...,1,0,0.22,1.00000
GO:0097009,energy homeostasis,1,0,0.22,1.00000
GO:0097036,regulation of plasma membrane sterol dis...,1,0,0.22,1.00000
GO:0097054,L-glutamate biosynthetic process,3,0,0.66,1.00000
GO:0097056,selenocysteinyl-tRNA(Sec) biosynthetic p...,2,0,0.44,1.00000
GO:0097064,ncRNA export from nucleus,5,0,1.1,1.00000
GO:0097164,ammonium ion metabolic process,5,0,1.1,1.00000
GO:0097167,circadian regulation of translation,1,0,0.22,1.00000
GO:0097198,histone H3-K36 trimethylation,2,0,0.44,1.00000
GO:0097222,mitochondrial mRNA polyadenylation,1,0,0.22,1.00000
GO:0097250,mitochondrial respirasome assembly,3,0,0.66,1.00000
GO:0097264,self proteolysis,1,0,0.22,1.00000
GO:0097298,regulation of nucleus size,3,0,0.66,1.00000
GO:0097320,plasma membrane tubulation,1,0,0.22,1.00000
GO:0097339,glycolate transmembrane transport,1,0,0.22,1.00000
GO:0097345,mitochondrial outer membrane permeabiliz...,1,0,0.22,1.00000
GO:0097352,autophagosome maturation,4,0,0.88,1.00000
GO:0097354,prenylation,9,0,1.99,1.00000
GO:0097359,UDP-glucosylation,1,0,0.22,1.00000
GO:0097466,ubiquitin-dependent glycoprotein ERAD pa...,1,0,0.22,1.00000
GO:0097468,programmed cell death in response to rea...,7,0,1.54,1.00000
GO:0097502,mannosylation,6,0,1.32,1.00000
GO:0097576,vacuole fusion,1,0,0.22,1.00000
GO:0097734,extracellular exosome biogenesis,1,0,0.22,1.00000
GO:0097753,membrane bending,2,0,0.44,1.00000
GO:0098586,cellular response to virus,10,0,2.21,1.00000
GO:0098609,cell-cell adhesion,4,0,0.88,1.00000
GO:0098653,centromere clustering,2,0,0.44,1.00000
GO:0098693,regulation of synaptic vesicle cycle,1,0,0.22,1.00000
GO:0098702,adenine import across plasma membrane,2,0,0.44,1.00000
GO:0098710,guanine import across plasma membrane,2,0,0.44,1.00000
GO:0098712,L-glutamate import across plasma membran...,1,0,0.22,1.00000
GO:0098717,pantothenate import across plasma membra...,1,0,0.22,1.00000
GO:0098721,uracil import across plasma membrane,2,0,0.44,1.00000
GO:0098725,symmetric cell division,1,0,0.22,1.00000
GO:0098734,macromolecule depalmitoylation,3,0,0.66,1.00000
GO:0098763,mitotic cell cycle phase,1,0,0.22,1.00000
GO:0098795,mRNA cleavage involved in gene silencing,3,0,0.66,1.00000
GO:0098838,folate transmembrane transport,1,0,0.22,1.00000
GO:0098916,anterograde trans-synaptic signaling,1,0,0.22,1.00000
GO:0098927,vesicle-mediated transport between endos...,2,0,0.44,1.00000
GO:0099003,vesicle-mediated transport in synapse,1,0,0.22,1.00000
GO:0099116,tRNA 5'-end processing,2,0,0.44,1.00000
GO:0099177,regulation of trans-synaptic signaling,1,0,0.22,1.00000
GO:0099504,synaptic vesicle cycle,1,0,0.22,1.00000
GO:0099536,synaptic signaling,1,0,0.22,1.00000
GO:0099537,trans-synaptic signaling,1,0,0.22,1.00000
GO:0099643,signal release from synapse,1,0,0.22,1.00000
GO:0106118,regulation of sterol biosynthetic proces...,1,0,0.22,1.00000
GO:0110029,negative regulation of meiosis I,1,0,0.22,1.00000
GO:0110051,metabolite repair,2,0,0.44,1.00000
GO:0110095,cellular detoxification of aldehyde,8,0,1.76,1.00000
GO:0110096,cellular response to aldehyde,8,0,1.76,1.00000
GO:0110127,phloem unloading,2,0,0.44,1.00000
GO:0110128,phloem sucrose unloading,2,0,0.44,1.00000
GO:0110155,NAD-cap decapping,1,0,0.22,1.00000
GO:0120029,proton export across plasma membrane,6,0,1.32,1.00000
GO:0120126,response to copper ion starvation,2,0,0.44,1.00000
GO:0140040,mitochondrial polycistronic RNA processi...,1,0,0.22,1.00000
GO:0140112,extracellular vesicle biogenesis,1,0,0.22,1.00000
GO:0140301,pollen-stigma interaction,2,0,0.44,1.00000
GO:0140461,subtelomeric heterochromatin organizatio...,1,0,0.22,1.00000
GO:0150115,cell-substrate junction organization,1,0,0.22,1.00000
GO:1900000,regulation of anthocyanin catabolic proc...,1,0,0.22,1.00000
GO:1900030,regulation of pectin biosynthetic proces...,1,0,0.22,1.00000
GO:1900032,regulation of trichome patterning,3,0,0.66,1.00000
GO:1900033,negative regulation of trichome patterni...,2,0,0.44,1.00000
GO:1900035,negative regulation of cellular response...,1,0,0.22,1.00000
GO:1900038,negative regulation of cellular response...,1,0,0.22,1.00000
GO:1900079,regulation of arginine biosynthetic proc...,1,0,0.22,1.00000
GO:1900088,regulation of inositol biosynthetic proc...,1,0,0.22,1.00000
GO:1900091,regulation of raffinose biosynthetic pro...,1,0,0.22,1.00000
GO:1900111,positive regulation of histone H3-K9 dim...,3,0,0.66,1.00000
GO:1900180,regulation of protein localization to nu...,1,0,0.22,1.00000
GO:1900186,negative regulation of clathrin-dependen...,2,0,0.44,1.00000
GO:1900247,regulation of cytoplasmic translational ...,9,0,1.99,1.00000
GO:1900368,regulation of RNA interference,6,0,1.32,1.00000
GO:1900369,negative regulation of RNA interference,3,0,0.66,1.00000
GO:1900370,positive regulation of RNA interference,2,0,0.44,1.00000
GO:1900371,regulation of purine nucleotide biosynth...,1,0,0.22,1.00000
GO:1900378,positive regulation of secondary metabol...,3,0,0.66,1.00000
GO:1900386,positive regulation of flavonol biosynth...,1,0,0.22,1.00000
GO:1900864,mitochondrial RNA modification,14,0,3.09,1.00000
GO:1900866,glycolate transport,1,0,0.22,1.00000
GO:1900871,chloroplast mRNA modification,4,0,0.88,1.00000
GO:1900909,negative regulation of olefin metabolic ...,3,0,0.66,1.00000
GO:1900912,negative regulation of olefin biosynthet...,3,0,0.66,1.00000
GO:1901004,ubiquinone-6 metabolic process,4,0,0.88,1.00000
GO:1901006,ubiquinone-6 biosynthetic process,4,0,0.88,1.00000
GO:1901017,negative regulation of potassium ion tra...,1,0,0.22,1.00000
GO:1901028,regulation of mitochondrial outer membra...,1,0,0.22,1.00000
GO:1901029,negative regulation of mitochondrial out...,1,0,0.22,1.00000
GO:1901033,positive regulation of response to react...,1,0,0.22,1.00000
GO:1901038,cyanidin 3-O-glucoside metabolic process,1,0,0.22,1.00000
GO:1901064,syringal lignin metabolic process,1,0,0.22,1.00000
GO:1901066,syringal lignin biosynthetic process,1,0,0.22,1.00000
GO:1901073,glucosamine-containing compound biosynth...,1,0,0.22,1.00000
GO:1901096,regulation of autophagosome maturation,1,0,0.22,1.00000
GO:1901140,p-coumaryl alcohol transport,1,0,0.22,1.00000
GO:1901160,primary amino compound metabolic process,2,0,0.44,1.00000
GO:1901175,lycopene metabolic process,1,0,0.22,1.00000
GO:1901177,lycopene biosynthetic process,1,0,0.22,1.00000
GO:1901181,negative regulation of cellular response...,1,0,0.22,1.00000
GO:1901182,regulation of camalexin biosynthetic pro...,2,0,0.44,1.00000
GO:1901183,positive regulation of camalexin biosynt...,2,0,0.44,1.00000
GO:1901255,nucleotide-excision repair involved in i...,1,0,0.22,1.00000
GO:1901333,positive regulation of lateral root deve...,4,0,0.88,1.00000
GO:1901334,lactone metabolic process,3,0,0.66,1.00000
GO:1901336,lactone biosynthetic process,3,0,0.66,1.00000
GO:1901347,negative regulation of secondary cell wa...,1,0,0.22,1.00000
GO:1901348,positive regulation of secondary cell wa...,3,0,0.66,1.00000
GO:1901355,response to rapamycin,1,0,0.22,1.00000
GO:1901380,negative regulation of potassium ion tra...,1,0,0.22,1.00000
GO:1901381,positive regulation of potassium ion tra...,1,0,0.22,1.00000
GO:1901402,negative regulation of tetrapyrrole meta...,1,0,0.22,1.00000
GO:1901407,regulation of phosphorylation of RNA pol...,1,0,0.22,1.00000
GO:1901428,regulation of syringal lignin biosynthet...,1,0,0.22,1.00000
GO:1901430,positive regulation of syringal lignin b...,1,0,0.22,1.00000
GO:1901464,negative regulation of tetrapyrrole bios...,1,0,0.22,1.00000
GO:1901475,pyruvate transmembrane transport,4,0,0.88,1.00000
GO:1901483,regulation of transcription factor catab...,1,0,0.22,1.00000
GO:1901485,positive regulation of transcription fac...,1,0,0.22,1.00000
GO:1901503,ether biosynthetic process,1,0,0.22,1.00000
GO:1901506,regulation of acylglycerol transport,2,0,0.44,1.00000
GO:1901508,positive regulation of acylglycerol tran...,2,0,0.44,1.00000
GO:1901528,hydrogen peroxide mediated signaling pat...,2,0,0.44,1.00000
GO:1901529,positive regulation of anion channel act...,2,0,0.44,1.00000
GO:1901535,regulation of DNA demethylation,5,0,1.1,1.00000
GO:1901537,positive regulation of DNA demethylation,3,0,0.66,1.00000
GO:1901561,response to benomyl,1,0,0.22,1.00000
GO:1901571,fatty acid derivative transport,3,0,0.66,1.00000
GO:1901598,(-)-pinoresinol metabolic process,1,0,0.22,1.00000
GO:1901599,(-)-pinoresinol biosynthetic process,1,0,0.22,1.00000
GO:1901600,strigolactone metabolic process,3,0,0.66,1.00000
GO:1901601,strigolactone biosynthetic process,3,0,0.66,1.00000
GO:1901653,cellular response to peptide,1,0,0.22,1.00000
GO:1901654,response to ketone,6,0,1.32,1.00000
